id,user,sex,identity,region,focus,fans,article,postall,join,transall,hub_num,hub_influence,iss1,iss2,iss3,iss4,iss5,iss6,con1,con2,con3,con4,con5,con6,man1,man2,man3,image,vedio,tag,link,iden_1,iden_2,iden_3,iden_4,iden_5,iden_6,reg_1,reg_2,reg_3,reg_4,reg_5,reg_6,fans_0,article_0,focus_0,filter_$,influence,number,post_0,join_0,iss1_0,iss2_0,iss3_0,iss4_0,iss5_0,iss6_0,con1_0,con2_0,con3_0,con4_0,con5_0,con6_0,man1_0,man2_0,man3_0,image_0,vedio_0,tag_0,link_0,iss1_ratio,iss2_ratio,iss3_ratio,iss4_ratio,iss5_ratio,iss6_ratio,con1_ratio,con2_ratio,con3_ratio,con4_ratio,con5_ratio,con6_ratio,man1_ratio,man2_ratio,man3_ratio,image_ratio,vedio_ratio,tag_ratio,link_ratio
205,袁岳,0,4,1,4147,667,52862,27,9,1406,.00241770831579915,3.80194734001514E-005,5,1,0,1,11,9,8,3,0,15,0,1,6,19,2,19,3,7,6,0,0,0,1,0,0,1,0,0,0,0,0,2.82412583391655,4.72314359036081,3.61773403536402,0,-4.4199939027518,-2.61659609573333,1.43136376415899,.954242509439325,.698970004336019,0, ,0,1.04139268515823,.954242509439325,.903089986991944,.477121254719662, ,1.17609125905568, ,0,.778151250383644,1.27875360095283,.301029995663981,1.27875360095283,.477121254719662,.845098040014257,.778151250383644,.185185185185185,.037037037037037,0,.037037037037037,.407407407407407,.333333333333333,.296296296296296,.111111111111111,0,.555555555555556,0,.037037037037037,.222222222222222,.703703703703704,.0740740740740741,.703703703703704,.111111111111111,.259259259259259,.222222222222222
206,岳云鹏,0,1,1,428,1122,3398,7,4,48022,.000618344098210487,.00233782996607913,1,2,0,0,3,1,1,0,1,3,1,1,3,2,2,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3.04999285692014,3.53122337453303,2.63144376901317,1,-2.63118707892222,-3.20876977998253,.845098040014257,.602059991327962,0,.301029995663981, , ,.477121254719662,0,0, ,0,.477121254719662,0,0,.477121254719662,.301029995663981,.301029995663981,.477121254719662, ,.301029995663981, ,.142857142857143,.285714285714286,0,0,.428571428571429,.142857142857143,.142857142857143,0,.142857142857143,.428571428571429,.142857142857143,.142857142857143,.428571428571429,.285714285714286,.285714285714286,.428571428571429,0,.285714285714286,0
207,展江,0,3,1,1148,108,8446,19,9,2958,.00143610767722223,2.90929409676151E-005,1,2,4,2,9,1,5,4,6,3,1,0,4,12,3,7,0,2,6,0,0,1,0,0,0,1,0,0,0,0,0,2.03342375548695,3.92665107708889,3.05994188806195,0,-4.53621237426869,-2.84281299611721,1.27875360095283,.954242509439325,0,.301029995663981,.602059991327962,.301029995663981,.954242509439325,0,.698970004336019,.602059991327962,.778151250383644,.477121254719662,0, ,.602059991327962,1.07918124604762,.477121254719662,.845098040014257, ,.301029995663981,.778151250383644,.0526315789473684,.105263157894737,.210526315789474,.105263157894737,.473684210526316,.0526315789473684,.263157894736842,.210526315789474,.315789473684211,.157894736842105,.0526315789473684,0,.210526315789474,.631578947368421,.157894736842105,.368421052631579,0,.105263157894737,.315789473684211
208,张杰,0,1,2,175,4133,1787,6,6,229447,.000554334059466248,.0270179596214233,2,0,0,1,2,1,1,0,1,3,1,0,1,4,1,6,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,3.61626540528171,3.25212455250564,2.24303804868629,1,-1.56834745170984,-3.25622843660902,.778151250383644,.778151250383644,.301029995663981, , ,0,.301029995663981,0,0, ,0,.477121254719662,0, ,0,.602059991327962,0,.778151250383644, ,.602059991327962,0,.333333333333333,0,0,.166666666666667,.333333333333333,.166666666666667,.166666666666667,0,.166666666666667,.5,.166666666666667,0,.166666666666667,.666666666666667,.166666666666667,1,0,.666666666666667,.166666666666667
209,张靓颖,1,1,2,335,3661,4912,11,5,22127,.00154375096686045,.00397122865764413,2,0,0,0,9,0,2,0,0,9,0,0,1,9,1,7,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,3.56359972888153,3.69125835813311,2.52504480703685,1,-2.40107510616348,-2.81142275739495,1.04139268515823,.698970004336019,.301029995663981, , , ,.954242509439325, ,.301029995663981, , ,.954242509439325, , ,0,.954242509439325,0,.845098040014257, ,.778151250383644, ,.181818181818182,0,0,0,.818181818181818,0,.181818181818182,0,0,.818181818181818,0,0,.0909090909090909,.818181818181818,.0909090909090909,.636363636363636,0,.545454545454545,0
210,张鸣,0,3,1,1775,89,12032,34,12,19061,.00184160674403051,.000313345254878929,3,8,5,6,10,2,5,8,14,5,0,2,26,3,5,3,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,1.94939000664491,4.08033782324757,3.24919835739111,0,-3.5039768776211,-2.73480310330927,1.53147891704226,1.07918124604762,.477121254719662,.903089986991944,.698970004336019,.778151250383644,1,.301029995663981,.698970004336019,.903089986991944,1.14612803567824,.698970004336019, ,.301029995663981,1.41497334797082,.477121254719662,.698970004336019,.477121254719662, , ,.602059991327962,.0882352941176471,.235294117647059,.147058823529412,.176470588235294,.294117647058824,.0588235294117647,.147058823529412,.235294117647059,.411764705882353,.147058823529412,0,.0588235294117647,.764705882352941,.0882352941176471,.147058823529412,.0882352941176471,0,0,.117647058823529
211,张泉灵,1,2,1,260,1095,3300,9,6,22640,.000805403269931219,.00347304521267045,0,2,0,0,7,0,3,4,0,1,1,0,4,3,2,4,0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,3.03941411917614,3.51851393987789,2.41497334797082,0,-2.45928956293586,-3.09398661149268,.954242509439325,.778151250383644, ,.301029995663981, , ,.845098040014257, ,.477121254719662,.602059991327962, ,0,0, ,.602059991327962,.477121254719662,.301029995663981,.602059991327962, ,.301029995663981,.477121254719662,0,.222222222222222,0,0,.777777777777778,0,.333333333333333,.444444444444444,0,.111111111111111,.111111111111111,0,.444444444444444,.333333333333333,.222222222222222,.444444444444444,0,.222222222222222,.333333333333333
212,张向东,0,4,1,956,222,6006,22,11,1688,.00248501907478477,6.7850304337591E-005,2,1,2,3,8,6,7,3,1,0,10,1,7,10,5,42,16,0,5,0,0,0,1,0,0,1,0,0,0,0,0,2.34635297445064,3.77858532786296,2.9804578922761,0,-4.16844820000366,-2.60467027331215,1.34242268082221,1.04139268515823,.301029995663981,0,.301029995663981,.477121254719662,.903089986991944,.778151250383644,.845098040014257,.477121254719662,0, ,1,0,.845098040014257,1,.698970004336019,1.6232492903979,1.20411998265592, ,.698970004336019,.0909090909090909,.0454545454545455,.0909090909090909,.136363636363636,.363636363636364,.272727272727273,.318181818181818,.136363636363636,.0454545454545455,0,.454545454545455,.0454545454545455,.318181818181818,.454545454545455,.227272727272727,1.90909090909091,.727272727272727,0,.227272727272727
213,张小波,0,4,1,1088,755,16419,53,18,2127,.00780165525994824,3.92738385439071E-005,2,10,16,6,8,11,9,10,11,17,0,6,18,32,3,17,2,3,7,0,0,0,1,0,0,1,0,0,0,0,0,2.87794695162919,4.21534670286217,3.03662889536216,0,-4.40589664960895,-2.10781324423315,1.72427586960079,1.25527250510331,.301029995663981,1,1.20411998265592,.778151250383644,.903089986991944,1.04139268515823,.954242509439325,1,1.04139268515823,1.23044892137827, ,.778151250383644,1.25527250510331,1.50514997831991,.477121254719662,1.23044892137827,.301029995663981,.477121254719662,.845098040014257,.0377358490566038,.188679245283019,.30188679245283,.113207547169811,.150943396226415,.207547169811321,.169811320754717,.188679245283019,.207547169811321,.320754716981132,0,.113207547169811,.339622641509434,.60377358490566,.0566037735849057,.320754716981132,.0377358490566038,.0566037735849057,.132075471698113
214,张欣,1,4,1,102,1013,4030,17,10,24964,.0031823639864456,.00113195437624862,1,5,1,2,6,2,6,4,2,3,1,1,2,6,9,10,0,3,5,0,0,0,1,0,0,1,0,0,0,0,0,3.00560944536028,3.60530504614111,2.00860017176192,0,-2.9461710771608,-2.49725014893069,1.23044892137827,1,0,.698970004336019,0,.301029995663981,.778151250383644,.301029995663981,.778151250383644,.602059991327962,.301029995663981,.477121254719662,0,0,.301029995663981,.778151250383644,.954242509439325,1, ,.477121254719662,.698970004336019,.0588235294117647,.294117647058824,.0588235294117647,.117647058823529,.352941176470588,.117647058823529,.352941176470588,.235294117647059,.117647058823529,.176470588235294,.0588235294117647,.0588235294117647,.117647058823529,.352941176470588,.529411764705882,.588235294117647,0,.176470588235294,.294117647058824
215,张歆艺,1,1,1,357,1647,2778,5,4,3777,.00145944849328638,.000729408998341101,1,0,1,0,3,0,0,0,1,4,0,0,1,4,0,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,3.21669359916975,3.4437322414016,2.55266821611219,1,-3.13702888332306,-2.83581122748393,.698970004336019,.602059991327962,0, ,0, ,.477121254719662, , , ,0,.602059991327962, , ,0,.602059991327962, ,.477121254719662, ,.477121254719662, ,.2,0,.2,0,.6,0,0,0,.2,.8,0,0,.2,.8,0,.6,0,.6,0
216,张醒生,0,4,1,696,273,19535,46,16,26954,.00471056078736816,.000840920122200035,0,7,2,23,12,2,6,5,11,17,5,2,32,11,3,19,0,6,27,0,0,0,1,0,0,1,0,0,0,0,0,2.43616264704076,4.2908134155608,2.84260923961056,0,-3.07524525525476,-2.3269273874864,1.66275783168157,1.20411998265592, ,.845098040014257,.301029995663981,1.36172783601759,1.07918124604762,.301029995663981,.778151250383644,.698970004336019,1.04139268515823,1.23044892137827,.698970004336019,.301029995663981,1.50514997831991,1.04139268515823,.477121254719662,1.27875360095283, ,.778151250383644,1.43136376415899,0,.152173913043478,.0434782608695652,.5,.260869565217391,.0434782608695652,.130434782608696,.108695652173913,.239130434782609,.369565217391304,.108695652173913,.0434782608695652,.695652173913043,.239130434782609,.0652173913043478,.41304347826087,0,.130434782608696,.58695652173913
217,张亚勤,0,4,1,328,516,2686,8,4,3893,.00113489966675633,.000312013144673708,0,0,2,0,5,1,3,1,1,3,0,0,1,6,1,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2.71264970162721,3.4291060083327,2.51587384371168,0,-3.50582710938217,-2.94504253151064,.903089986991944,.602059991327962, , ,.301029995663981, ,.698970004336019,0,.477121254719662,0,0,.477121254719662, , ,0,.778151250383644,0,.845098040014257, ,0,0,0,0,.25,0,.625,.125,.375,.125,.125,.375,0,0,.125,.75,.125,.875,0,.125,.125
218,张怡筠,1,3,1,179,420,8244,11,7,6561,.00147571704018557,.000323966404185641,4,0,0,3,4,0,4,0,1,5,1,0,1,7,3,8,1,4,6,0,0,1,0,0,0,1,0,0,0,0,0,2.6232492903979,3.91613798310718,2.25285303097989,0,-3.48950002446404,-2.83099690786986,1.04139268515823,.845098040014257,.602059991327962, , ,.477121254719662,.602059991327962, ,.602059991327962, ,0,.698970004336019,0, ,0,.845098040014257,.477121254719662,.903089986991944,0,.602059991327962,.778151250383644,.363636363636364,0,0,.272727272727273,.363636363636364,0,.363636363636364,0,.0909090909090909,.454545454545455,.0909090909090909,0,.0909090909090909,.636363636363636,.272727272727273,.727272727272727,.0909090909090909,.363636363636364,.545454545454545
219,张颐武,0,3,1,797,822,7763,15,4,1247,.00210969992146819,4.1974306546211E-006,0,0,0,1,2,12,3,11,1,0,0,0,6,9,0,7,1,1,7,0,0,1,0,0,0,1,0,0,0,0,0,2.91487181754005,3.89002958616342,2.90145832139611,0,-5.37701647007119,-2.67577931328924,1.17609125905568,.602059991327962, , , ,0,.301029995663981,1.07918124604762,.477121254719662,1.04139268515823,0, , , ,.778151250383644,.954242509439325, ,.845098040014257,0,0,.845098040014257,0,0,0,.0666666666666667,.133333333333333,.8,.2,.733333333333333,.0666666666666667,0,0,0,.4,.6,0,.466666666666667,.0666666666666667,.0666666666666667,.466666666666667
220,章诒和,1,3,1,595,95,8013,40,17,16139,.00283956877677692,.000236117736988236,10,5,8,4,9,4,13,6,4,12,3,2,2,21,17,22,2,9,17,0,0,1,0,0,0,1,0,0,0,0,0,1.97772360528885,3.90379514274104,2.77451696572855,0,-3.62687138781842,-2.54674760787048,1.60205999132796,1.23044892137827,1,.698970004336019,.903089986991944,.602059991327962,.954242509439325,.602059991327962,1.11394335230684,.778151250383644,.602059991327962,1.07918124604762,.477121254719662,.301029995663981,.301029995663981,1.32221929473392,1.23044892137827,1.34242268082221,.301029995663981,.954242509439325,1.23044892137827,.25,.125,.2,.1,.225,.1,.325,.15,.1,.3,.075,.05,.05,.525,.425,.55,.05,.225,.425
221,赵普,0,2,1,529,221,2573,26,11,8946,.00269563421931316,.0036038060953032,3,1,2,1,19,0,7,3,1,13,1,0,4,11,11,14,0,15,6,0,1,0,0,0,0,1,0,0,0,0,0,2.34439227368511,3.41043978621035,2.72345567203519,0,-2.4432385845091,-2.56933903918097,1.41497334797082,1.04139268515823,.477121254719662,0,.301029995663981,0,1.27875360095283, ,.845098040014257,.477121254719662,0,1.11394335230684,0, ,.602059991327962,1.04139268515823,1.04139268515823,1.14612803567824, ,1.17609125905568,.778151250383644,.115384615384615,.0384615384615385,.0769230769230769,.0384615384615385,.730769230769231,0,.269230769230769,.115384615384615,.0384615384615385,.5,.0384615384615385,0,.153846153846154,.423076923076923,.423076923076923,.538461538461538,0,.576923076923077,.230769230769231
222,赵薇,1,1,1,473,7923,4315,8,5,47470,.000794947330498367,.0138596398669925,0,0,0,1,6,1,3,0,0,1,4,0,0,4,4,5,1,2,3,1,0,0,0,0,0,1,0,0,0,0,0,3.89888965592659,3.63498080005123,2.67486114073781,1,-1.85824805441468,-3.0996616447167,.903089986991944,.698970004336019, , , ,0,.778151250383644,0,.477121254719662, , ,0,.602059991327962, , ,.602059991327962,.602059991327962,.698970004336019,0,.301029995663981,.477121254719662,0,0,0,.125,.75,.125,.375,0,0,.125,.5,0,0,.5,.5,.625,.125,.25,.375
223,智化人生,0,5,1,1147,53,2577,31,11,59,.00495702910326363,9.8961170588582E-006,0,16,5,0,9,1,5,4,4,18,0,0,2,28,1,24,1,6,10,0,0,0,0,1,0,1,0,0,0,0,0,1.72427586960079,3.4111144185509,3.05956341790127,0,-5.00453517618052,-2.30477853129665,1.49136169383427,1.04139268515823, ,1.20411998265592,.698970004336019, ,.954242509439325,0,.698970004336019,.602059991327962,.602059991327962,1.25527250510331, , ,.301029995663981,1.44715803134222,0,1.38021124171161,0,.778151250383644,1,0,.516129032258065,.161290322580645,0,.290322580645161,.032258064516129,.161290322580645,.129032258064516,.129032258064516,.580645161290323,0,0,.0645161290322581,.903225806451613,.032258064516129,.774193548387097,.032258064516129,.193548387096774,.32258064516129
224,周国平,0,3,1,72,690,1675,1,1,3,2.25282456099893E-005,4.06369265996273E-008,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.83884909073726,3.22401481137286,1.85733249643127,0,-7.39107914549027,-4.64727262769771,0,0, , ,0, , , , , ,0, , , ,0, , , , , , ,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
225,周鸿祎,0,4,1,701,1179,7409,49,15,28197,.0115543029736307,.00186334868373133,13,1,0,2,31,2,8,16,2,19,4,0,6,36,7,38,1,15,9,0,0,0,1,0,0,1,0,0,0,0,0,3.07151380509509,3.86975959478241,2.84571801796666,0,-2.7297058690699,-1.9372562486995,1.69019608002851,1.17609125905568,1.11394335230684,0, ,.301029995663981,1.49136169383427,.301029995663981,.903089986991944,1.20411998265592,.301029995663981,1.27875360095283,.602059991327962, ,.778151250383644,1.55630250076729,.845098040014257,1.57978359661681,0,1.17609125905568,.954242509439325,.26530612244898,.0204081632653061,0,.0408163265306122,.63265306122449,.0408163265306122,.163265306122449,.326530612244898,.0408163265306122,.387755102040816,.0816326530612245,0,.122448979591837,.73469387755102,.142857142857143,.775510204081633,.0204081632653061,.306122448979592,.183673469387755
226,周立波,0,1,1,30,3527,1025,3,2,49609,.000207453727996691,9.87098382579821E-005,0,0,0,2,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.54740545966749,3.01072386539177,1.47712125471966,1,-4.00563955970909,-3.68307875638167,.477121254719662,.301029995663981, , , ,.301029995663981, ,0, ,0, , , ,0,.477121254719662, , , , , , ,0,0,0,.666666666666667,0,.333333333333333,0,.333333333333333,0,0,0,.333333333333333,1,0,0,0,0,0,0
227,周扬青,1,6,1,136,271,3969,1,1,963,.000148923112479672,4.1038915582665E-005,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2.43296929087441,3.59868109890716,2.13353890837022,0,-4.38680412359524,-3.82703789564314,0,0, , , , ,0, , , , ,0, , , ,0, ,0, ,0, ,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
228,朱丹,1,2,2,882,941,7463,7,1,4725,.00136692640184781,.00262336789062745,0,0,0,0,7,0,0,0,0,5,2,0,0,7,0,5,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,2.97358962342726,3.8729134416204,2.94546858513182,0,-2.58114080141652,-2.86425486811824,.845098040014257,0, , , , ,.845098040014257, , , , ,.698970004336019,.301029995663981, , ,.845098040014257, ,.698970004336019, ,.301029995663981,.301029995663981,0,0,0,0,1,0,0,0,0,.714285714285714,.285714285714286,0,0,1,0,.714285714285714,0,.285714285714286,.285714285714286
229,朱军99,0,2,1,276,241,640,3,3,1233,.000243881539385069,.000129464678772096,0,0,0,0,3,0,1,0,0,2,0,0,0,1,2,3,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,2.38201704257487,2.80617997398389,2.44090908206522,0,-3.88784870190494,-3.61282107236616,.477121254719662,.477121254719662, , , , ,.477121254719662, ,0, , ,.301029995663981, , , ,0,.301029995663981,.477121254719662, ,0,.301029995663981,0,0,0,0,1,0,.333333333333333,0,0,.666666666666667,0,0,0,.333333333333333,.666666666666667,1,0,.333333333333333,.666666666666667
230,朱骏,0,4,6,41,876,2457,3,2,502,.00063010900245041,4.90401000456044E-006,0,2,0,0,1,0,1,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2.94250410616808,3.39040515648008,1.61278385671974,0,-5.30944865249434,-3.20058431551802,.477121254719662,.301029995663981, ,.301029995663981, , ,0, ,0,.301029995663981, , , , ,0,0,0,.301029995663981, , ,0,0,.666666666666667,0,0,.333333333333333,0,.333333333333333,.666666666666667,0,0,0,0,.333333333333333,.333333333333333,.333333333333333,.666666666666667,0,0,.333333333333333
231,朱永新,0,5,1,1260,398,16332,10,7,153,.00107066719691553,3.72844961346659E-005,3,1,0,0,6,0,2,5,1,1,1,0,10,0,0,3,1,9,0,0,0,0,0,1,0,1,0,0,0,0,0,2.59988307207369,4.21303937125096,3.10037054511756,0,-4.42847172162021,-2.97034550302824,1,.845098040014257,.477121254719662,0, , ,.778151250383644, ,.301029995663981,.698970004336019,0,0,0, ,1, , ,.477121254719662,0,.954242509439325, ,.3,.1,0,0,.6,0,.2,.5,.1,.1,.1,0,1,0,0,.3,.1,.9,0
232,主播李湘,1,1,1,429,2329,2008,2,2,2895,8.34671367509073E-005,.000234122968334205,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3.36716948853468,3.30276370847298,2.63245729218472,1,-3.63055597830895,-4.07848448424177,.301029995663981,.301029995663981, , , , ,0,0,0, ,0, , , , , ,.301029995663981,.301029995663981, ,0,0,0,0,0,0,.5,.5,.5,0,.5,0,0,0,0,0,1,1,0,.5,.5
233,追风少年刘全有,0,6,2,1129,790,11363,14,8,72833,.00191946866171871,.00170017293984889,6,0,0,0,3,5,0,0,0,7,0,7,4,8,2,8,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.89762709129044,4.05549300667785,3.05269394192497,0,-2.76950690038523,-2.71681897401479,1.14612803567824,.903089986991944,.778151250383644, , , ,.477121254719662,.698970004336019, , , ,.845098040014257, ,.845098040014257,.602059991327962,.903089986991944,.301029995663981,.903089986991944,.301029995663981,.301029995663981, ,.428571428571429,0,0,0,.214285714285714,.357142857142857,0,0,0,.5,0,.5,.285714285714286,.571428571428571,.142857142857143,.571428571428571,.142857142857143,.142857142857143,0
